2.504161311274060253e+01 3.505524141937026883e+01 5.608018525574109958e+01
2.000566929029465513e+01 3.004628536935347327e+01 4.956045180826895091e+01
2.000102562447628785e+01 3.002694496580727090e+01 4.007567968421484039e+01
