6.669605105673127809e+00 1.285197315722640887e+01 2.066955446699539678e+01
5.810974678571462881e+00 1.080474164169946860e+01 1.470270206524688206e+01
5.291288903692946022e+00 8.681622312315706580e+00 1.255512257713091095e+01
