3.254505885185462327e-02 9.130127548620485534e-02 4.968118588199286756e-01
4.103726217262970016e-02 9.078733621817768051e-02 9.497981550863406064e-02
4.601995519131790724e-02 1.428469251085668912e-01 1.339229272701244200e-01
